  sec     BH1    BH2      BHZ
150.400	-1370314	420006	-168066					
150.450	-1225669	411154	-100492					
150.500	-1047389	387643	12019					
150.550	-854402	350959	151541					
150.600	-651958	302267	292331					
150.650	-446011	236432	437243					
150.700	-247206	146535	596547					
150.750	-60053	33884	758021					
150.800	117357	-84016	906885					
150.850	277760	-204008	1060376					
150.900	402735	-335720	1235365					
150.950	503315	-476700	1418346					
151.000	603915	-612099	1588894					
151.050	702417	-729789	1740122					
151.100	788495	-824722	1879894					
151.150	856825	-895779	2028564					
151.200	896720	-950491	2204363					
151.250	900406	-985762	2395349					
151.300	870726	-1009075	2568381					
151.350	815118	-1036206	2704966					
151.400	734758	-1071768	2806110					
151.450	630054	-1125842	2877008					
151.500	513653	-1190572	2930791					
151.550	389352	-1247801	2974343					
151.600	250395	-1290996	2990440					
151.650	106089	-1322257	2969437					
151.700	-30002	-1341297	2917215					
151.750	-154691	-1340510	2838487					
151.800	-261899	-1320349	2738698					
151.850	-340180	-1290171	2623760					
151.900	-384479	-1256803	2502758					
151.950	-397271	-1215077	2375352					
152.000	-388422	-1162882	2233443					
152.050	-383940	-1097308	2079373					
152.100	-404126	-1003212	1917920					
152.150	-451043	-877971	1758162					
152.200	-532291	-733921	1611886					
152.250	-648348	-592121	1478510					
152.300	-783336	-469131	1348147					
152.350	-928418	-349391	1217569					
152.400	-1085324	-211964	1101740					
152.450	-1243522	-56604	1015081					
152.500	-1381859	118962	948950					
152.550	-1498789	311677	887635					
152.600	-1599285	505062	826747					
152.650	-1684475	690387	765677					
152.700	-1764549	863173	698518					
152.750	-1841883	1018067	618848					
152.800	-1901879	1160656	531667					
152.850	-1925316	1290398	448231					
152.900	-1902721	1392777	364627					
152.950	-1833703	1466930	268078					
153.000	-1723253	1522068	156687					
153.050	-1581205	1562181	25670					
153.100	-1401689	1587466	-129696					
153.150	-1182367	1603293	-296362					
153.200	-948240	1617703	-461903					
153.250	-712789	1624254	-621248					
153.300	-474530	1612941	-774706					
153.350	-240921	1580755	-927894					
153.400	-25968	1528654	-1079987					
153.450	160699	1467371	-1224463					
153.500	320030	1399589	-1352979					
153.550	447042	1312048	-1462692					
153.600	539741	1198491	-1558307					
153.650	597282	1058985	-1647345					
153.700	613245	906272	-1736887					
153.750	603700	760158	-1814435					
153.800	585035	626648	-1856595					
153.850	559479	511460	-1864404					
153.900	526243	414710	-1858007					
153.950	487320	333019	-1847541					
154.000	453699	274029	-1826642					
154.050	428394	244707	-1796321					
154.100	418398	245707	-1770999					
154.150	434085	273987	-1757474					
154.200	475859	330711	-1761246					
154.250	551920	412989	-1788197					
154.300	671028	506219	-1830337					
154.350	827053	604368	-1877378					
154.400	1009200	712263	-1926761					
154.450	1218127	826705	-1980352					
154.500	1456471	935700	-2038089					
154.550	1712296	1026902	-2093959					
154.600	1965028	1089019	-2148556					
154.650	2202044	1116800	-2214657					
154.700	2427659	1110707	-2299276					
154.750	2643874	1081326	-2392006					
154.800	2842267	1046943	-2482053					
154.850	3018303	1017437	-2568663					
154.900	3173940	995573	-2646585					
154.950	3316160	970835	-2709632					
155.000	3443329	926935	-2754605					
155.050	3537859	865753	-2774424					
155.100	3587772	798994	-2775020					
155.150	3600459	735178	-2769013					
155.200	3583974	681614	-2754286					
155.250	3540012	644074	-2725723					
155.300	3474952	618036	-2680343					
155.350	3390991	585467	-2611788					
155.400	3290954	534710	-2513917					
155.450	3185731	474138	-2384965					
155.500	3074597	409711	-2226693					
155.550	2945123	345241	-2043086					
155.600	2794078	291219	-1842539					
155.650	2625722	239954	-1635011					
155.700	2445880	182850	-1432053					
155.750	2264309	127845	-1240966					
155.800	2085985	73077	-1060714					
155.850	1914910	13443	-891347					
155.900	1749908	-44014	-731298					
155.950	1582266	-95106	-580591					
156.000	1416576	-144162	-441576					
156.050	1255201	-190295	-312648					
156.100	1092851	-230516	-194092					
156.150	932894	-263826	-89337					
156.200	773112	-289444	845					
156.250	611947	-321115	88291					
156.300	458584	-368117	183869					
156.350	312085	-423533	286925					
156.400	162239	-483813	397758					
156.450	2757	-549020	513364					
156.500	-170496	-627449	625876					
156.550	-355871	-727237	728737					
156.600	-548841	-850923	817913					
156.650	-741163	-997276	893841					
156.700	-916493	-1161330	963042					
156.750	-1068140	-1347758	1029937					
156.800	-1203155	-1550900	1094073					
156.850	-1326750	-1755789	1155201					
156.900	-1437244	-1963983	1207283					
156.950	-1526939	-2173502	1240212					
157.000	-1594725	-2370084	1246496					
157.050	-1652470	-2547779	1231164					
157.100	-1705494	-2706418	1209706					
157.150	-1751970	-2842597	1188510					
157.200	-1791304	-2961083	1166218					
157.250	-1820478	-3064305	1143289					
157.300	-1841744	-3144698	1121827					
157.350	-1857204	-3200903	1105873					
157.400	-1861859	-3232152	1097747					
157.450	-1858216	-3229331	1095235					
157.500	-1852697	-3179906	1100197					
157.550	-1843927	-3085926	1118814					
157.600	-1828916	-2960792	1151527					
157.650	-1809505	-2810000	1195292					
157.700	-1791017	-2639076	1247975					
157.750	-1778041	-2456757	1302449					
157.800	-1772367	-2260804	1348123					
157.850	-1778525	-2043326	1382517					
157.900	-1808313	-1810173	1410646					
157.950	-1862800	-1568550	1439744					
158.000	-1930181	-1320299	1473559					
158.050	-2004434	-1065691	1505159					
158.100	-2081607	-802508	1527306					
158.150	-2154058	-540112	1537497					
158.200	-2207127	-292066	1530576					
158.250	-2229918	-65145	1503735					
158.300	-2226886	143236	1457941					
158.350	-2201347	339674	1391807					
158.400	-2149444	527708	1314123					
158.450	-2072180	711601	1240077					
158.500	-1982102	895859	1164040					
158.550	-1893312	1081657	1077546					
158.600	-1811550	1262730	989851					
158.650	-1734998	1432686	909490					
158.700	-1656341	1588009	834047					
158.750	-1573179	1725466	757733					
158.800	-1487580	1844220	678803					
158.850	-1401918	1946919	596375					
158.900	-1323148	2034995	506823					
158.950	-1255038	2112838	402251					
159.000	-1193892	2187168	280187					
159.050	-1132001	2250970	149145					
159.100	-1067311	2294018	17835					
159.150	-1008012	2304956	-110217					
159.200	-958534	2274017	-244217					
159.250	-914141	2209910	-393903					
159.300	-872913	2125348	-552906					
159.350	-832531	2025709	-712860					
159.400	-785562	1914462	-868914					
159.450	-736296	1796536	-1014948					
159.500	-690129	1682771	-1145640					
159.550	-645248	1584923	-1257349					
159.600	-605342	1506040	-1351489					
159.650	-571789	1444786	-1431894					
159.700	-544193	1395891	-1500267					
159.750	-523858	1354653	-1563884					
159.800	-504451	1324300	-1631243					
159.850	-473882	1307133	-1696742					
159.900	-430914	1304148	-1752082					
159.950	-388030	1311404	-1802473					
160.000	-352062	1323959	-1856848					
160.050	-322207	1344996	-1918605					
160.100	-300738	1376056	-1984017					
160.150	-286950	1413063	-2043089					
160.200	-276714	1439827	-2086456					
160.250	-268222	1440747	-2113029					
160.300	-259638	1415005	-2132262					
160.350	-246636	1365135	-2147662					
160.400	-225049	1295765	-2149067					
160.450	-194463	1209179	-2133102					
160.500	-160076	1106887	-2108120					
160.550	-130902	992627	-2076530					
160.600	-112980	870404	-2032645					
160.650	-109974	742418	-1973793					
160.700	-124211	605604	-1906116					
160.750	-155643	459720	-1833135					
160.800	-202346	309468	-1748077					
160.850	-263379	168244	-1654435					
160.900	-335900	49948	-1556316					
160.950	-412638	-42711	-1442270					
161.000	-495850	-111611	-1312243					
161.050	-593928	-162668	-1178190					
161.100	-707232	-204903	-1042505					
161.150	-828574	-242823	-898395					
161.200	-955952	-275431	-748148					
161.250	-1091442	-307014	-610294					
161.300	-1222916	-345336	-491972					
161.350	-1343583	-389556	-384065					
161.400	-1460276	-434040	-281154					
161.450	-1572346	-477239	-184117					
161.500	-1675357	-517893	-96328					
161.550	-1761665	-555241	-20553					
161.600	-1822723	-593230	35052					
161.650	-1859294	-629055	62997					
161.700	-1871626	-656557	70227					
161.750	-1856008	-672298	69289					
161.800	-1817163	-670287	68398					
161.850	-1761787	-648937	72568					
161.900	-1696587	-609448	83588					
161.950	-1627087	-555200	101998					
162.000	-1554819	-493542	121455					
162.050	-1475669	-423444	128467					
162.100	-1377044	-339684	125235					
162.150	-1260908	-240579	122385					
162.200	-1132196	-127233	121615					
162.250	-994835	-3984	122060					
162.300	-863837	134629	123287					
162.350	-745472	296162	125050					
162.400	-638075	475063	121740					
162.450	-537709	661480	112386					
162.500	-446660	846775	97822					
162.550	-368158	1027584	71846					
162.600	-299178	1202614	38550					
162.650	-240888	1374224	2159					
162.700	-191678	1547959	-38185					
162.750	-149154	1717503	-80733					
162.800	-113724	1874994	-130097					
162.850	-82673	2020007	-190514					
162.900	-55241	2152348	-254512					
162.950	-34011	2272186	-308534					
163.000	-11079	2378827	-348693					
163.050	28819	2471902	-373517					
163.100	84973	2546528	-381783					
163.150	149083	2599479	-386214					
163.200	217718	2637508	-395109					
163.250	282080	2663453	-411150					
163.300	332630	2682670	-444607					
163.350	375014	2702947	-492249					
163.400	417134	2721361	-541978					
163.450	457540	2734271	-592195					
163.500	506845	2733296	-636427					
163.550	575302	2710021	-668930					
163.600	658997	2672088	-692588					
163.650	750903	2625323	-708626					
163.700	839862	2565204	-722724					
163.750	918144	2487915	-738505					
163.800	982745	2393646	-755645					
163.850	1035053	2283466	-776981					
163.900	1073242	2158362	-800497					
163.950	1087882	2018489	-820300					
164.000	1080466	1859030	-832289					
164.050	1058365	1680668	-835453					
164.100	1023454	1495399	-832994					
164.150	978281	1312436	-829258					
164.200	927013	1131804	-821476					
164.250	869161	949313	-805003					
164.300	802267	764551	-785589					
164.350	729031	580251	-765567					
164.400	652916	397194	-737361					
164.450	574991	220941	-696401					
164.500	495908	51117	-639786					
164.550	416287	-117488	-566418					
164.600	333043	-275013	-484470					
164.650	246697	-407075	-399695					
164.700	161778	-506697	-311230					
164.750	76291	-576545	-224761					
164.800	-5905	-623759	-144297					
164.850	-80365	-656300	-69820					
164.900	-150432	-686070	-1556					
164.950	-213498	-722532	57364					
165.000	-264922	-768939	96354					
165.050	-306272	-826665	114043					
165.100	-341097	-895261	114111					
165.150	-367878	-972836	94214					
165.200	-384623	-1064068	62690					
165.250	-398938	-1173508	32351					
165.300	-418625	-1302034	2178					
165.350	-438308	-1447241	-30024					
165.400	-455361	-1597459	-64341					
165.450	-472608	-1738057	-102909					
165.500	-488762	-1856614	-139590					
165.550	-507944	-1952560	-168596					
165.600	-528391	-2032033	-194066					
165.650	-540414	-2096182	-224014					
165.700	-541220	-2145232	-257332					
165.750	-530268	-2176631	-288018					
165.800	-504090	-2192779	-311909					
165.850	-465757	-2200943	-322446					
165.900	-422530	-2199033	-324978					
165.950	-375782	-2185088	-330858					
166.000	-329184	-2164509	-346851					
166.050	-283583	-2137862	-381562					
166.100	-233223	-2101418	-438667					
166.150	-177891	-2053675	-512493					
166.200	-119521	-1994293	-592254					
166.250	-58327	-1924747	-667521					
166.300	4719	-1849479	-734633					
166.350	73462	-1777440	-793329					
166.400	151420	-1716767	-842366					
166.450	236505	-1666458	-884290					
166.500	322740	-1619235	-922274					
166.550	398186	-1563240	-961225					
166.600	454999	-1489025	-1006937					
166.650	489792	-1398941	-1057142					
166.700	504045	-1298705	-1107372					
166.750	506721	-1193920	-1151879					
166.800	504425	-1095726	-1184966					
166.850	501362	-1013429	-1211416					
166.900	498526	-949694	-1237737					
166.950	494312	-903430	-1261572					
167.000	487542	-868547	-1274978					
167.050	474429	-840193	-1277231					
167.100	448103	-813141	-1274880					
167.150	404598	-782279	-1267269					
167.200	341963	-748259	-1254624					
167.250	261292	-709029	-1239277					
167.300	169870	-663480	-1219674					
167.350	73464	-611812	-1196216					
167.400	-18946	-553329	-1169881					
167.450	-102004	-485346	-1139571					
167.500	-182263	-401541	-1098211					
167.550	-262427	-304535	-1039309					
167.600	-336787	-197840	-964182					
167.650	-404183	-81071	-876453					
167.700	-469776	42099	-780884					
167.750	-530784	168722	-679363					
167.800	-579712	292292	-571965					
167.850	-611095	406018	-460926					
167.900	-620944	513894	-345738					
167.950	-612219	624687	-224580					
168.000	-589767	740744	-96287					
168.050	-556642	858178	42755					
168.100	-518920	971342	193596					
168.150	-478788	1070343	349581					
168.200	-434814	1152086	503132					
168.250	-386912	1228002	655127					
168.300	-332240	1304201	810531					
168.350	-270571	1375202	964940					
168.400	-206040	1435086	1112320					
168.450	-145823	1477196	1251376					
168.500	-96574	1497248	1377370					
168.550	-59082	1499151	1489267					
168.600	-31602	1488849	1589736					
168.650	-8337	1477273	1675102					
168.700	14881	1475379	1742228					
168.750	34894	1483251	1790902					
168.800	53410	1496396	1820247					
168.850	76289	1505747	1833596					
168.900	102431	1504537	1836173					
168.950	127405	1488548	1826123					
169.000	150135	1446863	1795924					
169.050	169365	1375378	1747527					
169.100	178163	1283142	1686066					
169.150	177302	1176294	1608146					
169.200	175825	1056025	1512556					
169.250	171091	927781	1403443					
169.300	159482	795986	1289607					
169.350	141075	665845	1176126					
169.400	111044	544954	1058922					
169.450	70819	438400	945578					
169.500	21658	346037	849040					
169.550	-36042	265694	765602					
169.600	-96129	195373	692798					
169.650	-157723	128489	627497					
169.700	-220939	64667	559999					
169.750	-286275	10220	492482					
169.800	-353853	-28961	421984					
169.850	-417664	-51500	341634					
169.900	-473458	-56627	256389					
169.950	-521760	-40380	167724					
170.000	-563965	-5357	74952					
170.050	-600578	42396	-23724					
170.100	-633677	96920	-135626					
170.150	-663442	161791	-260832					
170.200	-690189	241311	-388737					
170.250	-712629	328182	-511627					
170.300	-722871	417468	-629742					
170.350	-717780	506058	-743610					
170.400	-696515	588095	-851284					
170.450	-661087	655266	-950607					
170.500	-617063	706052	-1047573					
170.550	-565203	742197	-1149823					
170.600	-510573	762536	-1248554					
170.650	-458392	773226	-1331189					
170.700	-410233	771394	-1395563					
170.750	-369114	743050	-1440959					
170.800	-332521	686580	-1467684					
170.850	-293321	610570	-1478798					
170.900	-245083	520092	-1477994					
170.950	-187624	420685	-1472500					
171.000	-125695	313969	-1468702					
171.050	-58817	187573	-1467484					
171.100	16665	39459	-1466042					
171.150	100758	-114850	-1463583					
171.200	191521	-262342	-1458647					
171.250	284144	-393137	-1449275					
171.300	371021	-500803	-1439573					
171.350	446190	-589936	-1431836					
171.400	504080	-666449	-1428179					
171.450	541707	-728467	-1428735					
171.500	559303	-775881	-1422279					
171.550	557639	-808861	-1399721					
171.600	540399	-822862	-1365133					
171.650	512663	-817311	-1318703					
171.700	479759	-790268	-1252580					
171.750	448097	-731319	-1168835					
171.800	424242	-642955	-1069295					
171.850	413551	-537122	-950206					
171.900	414378	-416599	-814812					
171.950	418955	-291166	-665525					
172.000	419542	-170616	-507428					
172.050	407982	-56180	-356759					
172.100	385550	48641	-218999					
172.150	360925	143642	-81463					
172.200	334090	231260	60499					
172.250	303385	316501	201871					
172.300	269987	396706	347549					
172.350	228315	463046	496526					
172.400	170112	517619	632693					
172.450	92825	561274	753547					
172.500	-5259	597725	867520					
172.550	-120273	635108	976390					
172.600	-243823	671208	1075958					
172.650	-375769	704533	1161719					
172.700	-516776	737483	1240754					
172.750	-664068	770221	1322516					
172.800	-817088	802778	1406259					
172.850	-975276	833518	1481343					
172.900	-1131859	857752	1538706					
172.950	-1283967	872159	1577513					
173.000	-1435081	871292	1593293					
173.050	-1579940	847950	1581109					
173.100	-1715713	801054	1539461					
173.150	-1843372	724872	1472945					
173.200	-1959103	616913	1385474					
173.250	-2063292	495367	1271975					
173.300	-2163543	376265	1134424					
173.350	-2268735	259411	978628					
173.400	-2375016	141397	810738					
173.450	-2473016	16810	641696					
173.500	-2564776	-118710	474016					
173.550	-2651866	-263698	304577					
173.600	-2727494	-415684	132776					
173.650	-2792414	-569024	-42799					
173.700	-2846122	-718899	-221665					
173.750	-2874618	-862317	-398694					
173.800	-2872331	-996772	-567533					
173.850	-2840084	-1124414	-724529					
173.900	-2778832	-1241194	-872286					
173.950	-2693112	-1343888	-1013494					
174.000	-2579174	-1434756	-1143613					
174.050	-2436334	-1506907	-1262691					
174.100	-2272522	-1556118	-1378130					
174.150	-2086898	-1584089	-1492774					
174.200	-1876811	-1587167	-1603891					
174.250	-1650865	-1569660	-1709890					
174.300	-1420255	-1544464	-1816615					
174.350	-1191766	-1518218	-1929744					
174.400	-968984	-1492711	-2048288					
174.450	-756342	-1460670	-2163440					
174.500	-560594	-1416722	-2258998					
174.550	-380816	-1366161	-2330727					
174.600	-215934	-1310003	-2382813					
174.650	-77435	-1249946	-2414347					
174.700	33381	-1192035	-2430810					
174.750	130141	-1141427	-2438008					
174.800	216122	-1090462	-2439219					
174.850	291232	-1023382	-2439610					
174.900	367812	-938164	-2429490					
174.950	451921	-838268	-2400318					
175.000	534629	-728801	-2365066					
175.050	614905	-618514	-2333194					
175.100	701139	-513862	-2301677					
175.150	802398	-413259	-2265498					
175.200	923482	-304323	-2217903					
175.250	1057136	-179749	-2153383					
175.300	1195820	-38795	-2073131					
175.350	1333901	118225	-1981687					
175.400	1459214	285824	-1886031					
175.450	1563877	454802	-1792633					
175.500	1651984	618399	-1699978					
175.550	1726358	776280	-1608362					
175.600	1783637	926998	-1516329					
175.650	1818359	1075255	-1417336					
175.700	1825906	1223344	-1314071					
175.750	1809844	1355210	-1211144					
175.800	1774934	1462715	-1109416					
175.850	1726540	1551800	-1011538					
175.900	1672475	1624829	-920797					
175.950	1616109	1681446	-838070					
176.000	1559587	1728292	-763479					
176.050	1502327	1776963	-699105					
176.100	1443259	1830372	-644230					
176.150	1385730	1881416	-598892					
176.200	1334535	1923799	-564542					
176.250	1290446	1957599	-535037					
176.300	1244907	1985643	-503191					
176.350	1192088	2012580	-468904					
176.400	1135976	2045544	-435184					
176.450	1072331	2089842	-403064					
176.500	990960	2146372	-372763					
176.550	893466	2210375	-346121					
176.600	780438	2271690	-323799					
176.650	647093	2328054	-306762					
176.700	495618	2383755	-293499					
176.750	327762	2436001	-276699					
176.800	145379	2481227	-250217					
176.850	-52899	2517521	-210963					
176.900	-275239	2542832	-162966					
176.950	-520649	2557212	-112279					
177.000	-781941	2563073	-58538					
177.050	-1052100	2559711	-4147					
177.100	-1319368	2545421	46938					
177.150	-1570761	2522252	93592					
177.200	-1798569	2491083	135934					
177.250	-2001954	2456088	178881					
177.300	-2186695	2422319	230618					
177.350	-2358333	2385494	289594					
177.400	-2510479	2335952	345036					
177.450	-2635006	2270959	393748					
177.500	-2734649	2187763	436590					
177.550	-2809123	2085730	471366					
177.600	-2851818	1973808	493662					
177.650	-2864277	1848848	499732					
177.700	-2852247	1707427	490754					
177.750	-2814323	1560973	470873					
177.800	-2748875	1414437	443451					
177.850	-2663742	1261080	407566					
177.900	-2566384	1094016	364667					
177.950	-2455367	910494	318148					
178.000	-2330747	712069	273557					
178.050	-2194336	509770	238179					
178.100	-2042620	315278	209400					
178.150	-1871699	126765	186535					
178.200	-1682328	-59186	170189					
178.250	-1480438	-244080	157346					
178.300	-1274034	-434283	152292					
178.350	-1070868	-623150	155515					
178.400	-877957	-801128	164885					
178.450	-694983	-966118	181211					
178.500	-516385	-1112549	204957					
178.550	-344433	-1250438	241248					
178.600	-182946	-1395699	290162					
178.650	-29392	-1552026	343493					
178.700	115266	-1716164	398578					
178.750	245225	-1872977	460153					
178.800	359605	-2011164	532654					
178.850	467056	-2132147	617552					
178.900	574463	-2243589	712033					
178.950	678990	-2351530	806985					
179.000	776241	-2444555	895788					
179.050	866267	-2512168	981629					
179.100	950993	-2553937	1069756					
179.150	1031301	-2563845	1158260					
179.200	1110220	-2549038	1240556					
179.250	1190923	-2525155	1312010					
179.300	1274702	-2485688	1365659					
179.350	1362512	-2425266	1399874					
179.400	1453397	-2350203	1423195					
179.450	1550790	-2261153	1435585					
179.500	1655643	-2160725	1432016					
179.550	1759272	-2048112	1414898					
179.600	1857447	-1922381	1388236					
179.650	1947736	-1788410	1353068					
179.700	2032576	-1651324	1305125					
179.750	2117273	-1515607	1237236					
179.800	2192181	-1376975	1151133					
179.850	2251918	-1235980	1060053					
179.900	2302630	-1099858	970503					
179.950	2340859	-970092	874788					
180.000	2360193	-851034	768778					
180.050	2366006	-745379	658549					
180.100	2362416	-647460	549230					
180.150	2348983	-550926	441767					
180.200	2330436	-450448	339591					
180.250	2305255	-342749	248542					
180.300	2269402	-231184	173304					
180.350	2225764	-116241	116884					
180.400	2172522	6420	75384					
180.450	2107081	137426	41768					
180.500	2034334	272795	14726					
180.550	1957337	402664	-8395					
180.600	1875452	525269	-34693					
180.650	1786906	647626	-67094					
180.700	1690794	769217	-100951					
180.750	1591580	886840	-130531					
180.800	1492184	997997	-159877					
180.850	1391554	1098335	-199198					
180.900	1293427	1186247	-248105					
180.950	1201526	1265795	-298167					
181.000	1107702	1343146	-346944					
181.050	1000062	1424690	-397866					
181.100	875836	1515866	-456241					
181.150	737012	1617595	-523466					
181.200	583755	1723829	-596577					
181.250	417859	1825108	-673117					
181.300	240245	1918003	-751621					
181.350	49999	2001169	-828458					
181.400	-149060	2073385	-896632					
181.450	-355178	2136254	-956735					
181.500	-566577	2186571	-1015732					
181.550	-778083	2218633	-1076394					
181.600	-985205	2231832	-1137624					
181.650	-1184443	2226554	-1192321					
181.700	-1377111	2199092	-1236191					
181.750	-1563138	2150915	-1278243					
181.800	-1741620	2086242	-1323818					
181.850	-1914611	2005803	-1366341					
181.900	-2081484	1913806	-1403060					
181.950	-2241680	1808336	-1433915					
182.000	-2396416	1685092	-1457628					
182.050	-2541833	1550655	-1477133					
182.100	-2672831	1412283	-1491529					
182.150	-2790745	1274177	-1496652					
182.200	-2897343	1142189	-1492476					
182.250	-2995257	1017699	-1482873					
182.300	-3090675	896245	-1469570					
182.350	-3187638	776972	-1446381					
182.400	-3284394	662053	-1413300					
182.450	-3373712	555349	-1376605					
182.500	-3448533	462300	-1336571					
182.550	-3507295	382284	-1292268					
182.600	-3553252	309019	-1248876					
182.650	-3589530	239892	-1215669					
182.700	-3616626	175228	-1191306					
182.750	-3628760	113952	-1169420					
182.800	-3619914	57587	-1151930					
182.850	-3596783	5844	-1146026					
182.900	-3565670	-42521	-1158557					
182.950	-3521719	-84937	-1189052					
183.000	-3461097	-118070	-1233274					
183.050	-3383537	-140074	-1284136					
183.100	-3288629	-153846	-1332284					
183.150	-3181380	-163678	-1375183					
183.200	-3070449	-173922	-1415781					
183.250	-2959393	-184314	-1456842					
183.300	-2848355	-186970	-1500716					
183.350	-2735507	-180374	-1549881					
183.400	-2618462	-168731	-1602900					
183.450	-2494244	-151956	-1655708					
183.500	-2360071	-129113	-1708546					
183.550	-2218156	-100346	-1762888					
183.600	-2068754	-69291	-1817394					
183.650	-1912457	-41808	-1869636					
183.700	-1752429	-20664	-1917403					
183.750	-1589796	-5800	-1961080					
183.800	-1429021	3658	-2001014					
183.850	-1273242	4893	-2032447					
183.900	-1119674	-1727	-2055660					
183.950	-964425	-13500	-2079075					
184.000	-805005	-35554	-2101355					
184.050	-640279	-66727	-2111667					
184.100	-473170	-97652	-2106929					
184.150	-309169	-132572	-2090712					
184.200	-147920	-177893	-2065043					
184.250	10364	-222767	-2030631					
184.300	162276	-263316	-1985240					
184.350	309229	-304245	-1929425					
184.400	452769	-336783	-1870955					
184.450	590510	-356015	-1812559					
184.500	717873	-369521	-1745094					
184.550	834474	-381628	-1659850					
184.600	945688	-393279	-1556836					
184.650	1053068	-406004	-1438082					
184.700	1156294	-417949	-1305806					
184.750	1261183	-425210	-1163872					
184.800	1371098	-426194	-1017574					
184.850	1482032	-420303	-871511					
184.900	1594098	-404982	-727544					
184.950	1710507	-378324	-584643					
185.000	1825922	-344478	-441877					
185.050	1931810	-309582	-303106					
185.100	2031990	-274971	-170142					
185.150	2133498	-240520	-39101					
185.200	2232090	-204243	92147					
185.250	2323858	-161422	225232					
185.300	2409018	-113688	363085					
185.350	2486068	-66754	502208					
185.400	2555450	-21916	637539					
185.450	2616852	24909	768275					
185.500	2666952	79361	893392					
185.550	2706704	137600	1015845					
185.600	2736271	190752	1139495					
185.650	2752528	243421	1259026					
185.700	2757922	302677	1369128					
185.750	2753744	363836	1470213					
185.800	2735552	425257	1560718					
185.850	2700397	486204	1640667					
185.900	2650961	539326	1711998					
185.950	2586780	586108	1773513					
186.000	2503218	634966	1825806					
186.050	2404233	686901	1874762					
186.100	2293243	737498	1920737					
186.150	2169953	784110	1955766					
186.200	2034983	827014	1978062					
186.250	1883983	862013	1992520					
186.300	1716420	884130	2005882					
186.350	1535335	894468	2023761					
186.400	1338715	887772	2041129					
186.450	1128730	860775	2047067					
186.500	910471	823652	2041201					
186.550	683927	783466	2029683					
186.600	453223	743471	2011329					
186.650	226586	707650	1983652					
186.700	4646	677758	1947120					
186.750	-214392	653992	1903611					
186.800	-425418	635413	1857542					
186.850	-623561	622036	1808462					
186.900	-808845	613388	1751940					
186.950	-984451	611444	1687699					
187.000	-1155132	615822	1619583					
187.050	-1320473	625661	1549703					
187.100	-1479702	647812	1477982					
187.150	-1638452	682691	1408068					
187.200	-1801235	726234	1343127					
187.250	-1967133	779315	1281376					
187.300	-2135125	838927	1220509					
187.350	-2305249	897841	1159417					
187.400	-2471244	953674	1095346					
187.450	-2625645	1006378	1025102					
187.500	-2767123	1053252	950126					
187.550	-2891696	1091182	874460					
187.600	-2992847	1115918	799676					
187.650	-3069594	1123158	723494					
187.700	-3125116	1108568	641442					
187.750	-3162947	1072180	550548					
187.800	-3187128	1019417	453037					
187.850	-3202398	954708	355447					
187.900	-3211281	886162	260819					
187.950	-3214025	822380	166847					
188.000	-3205870	764845	73818					
188.050	-3179468	712156	-15025					
188.100	-3135405	659977	-101485					
188.150	-3077684	599547	-190982					
188.200	-3007474	528135	-286165					
188.250	-2926495	450427	-387674					
188.300	-2835254	371474	-496492					
188.350	-2732638	296178	-612881					
188.400	-2617838	223935	-734844					
188.450	-2490833	152169	-858630					
188.500	-2354562	79705	-979100					
188.550	-2210206	-541	-1091411					
188.600	-2058004	-93635	-1196452					
188.650	-1902984	-193671	-1297491					
188.700	-1751784	-292159	-1392930					
188.750	-1608505	-386568	-1481273					
188.800	-1468120	-477976	-1563913					
188.850	-1325072	-566500	-1643406					
188.900	-1183355	-652145	-1720495					
188.950	-1044742	-733167	-1791550					
189.000	-907253	-806839	-1853466					
189.050	-772367	-871712	-1904082					
189.100	-643219	-925143	-1941584					
189.150	-518157	-967749	-1967435					
189.200	-393773	-1002728	-1981920					
189.250	-269686	-1031008	-1982632					
189.300	-146475	-1054242	-1970556					
189.350	-25660	-1075202	-1948030					
189.400	93395	-1095551	-1913629					
189.450	213943	-1113556	-1864734					
189.500	340194	-1128992	-1803117					
189.550	472220	-1145725	-1735580					
189.600	606157	-1164271	-1669086					
189.650	737973	-1185396	-1606518					
189.700	867018	-1210209	-1546624					
189.750	996118	-1234400	-1485734					
189.800	1120945	-1255448	-1421338					
189.850	1239135	-1272653	-1352111					
189.900	1355214	-1283947	-1275055					
189.950	1471093	-1291111	-1189947					
190.000	1587112	-1298159	-1097364					
190.050	1704909	-1307577	-995499					
190.100	1828066	-1319808	-881791					
190.150	1956643	-1334251	-757546					
190.200	2088139	-1348614	-629421					
190.250	2219460	-1359784	-497850					
190.300	2345859	-1366810	-362620					
190.350	2462669	-1368810	-230445					
190.400	2563550	-1366553	-102756					
190.450	2642844	-1361801	19903					
190.500	2698903	-1358251	129990					
190.550	2732073	-1359103	220760					
190.600	2741535	-1360709	287125					
190.650	2730328	-1364699	330948					
190.700	2701614	-1376831	353912					
190.750	2656185	-1395899	351152					
190.800	2598676	-1419071	325930					
190.850	2529210	-1440042	282383					
190.900	2450645	-1454705	226121					
190.950	2368028	-1467346	163588					
191.000	2276713	-1476434	96696					
191.050	2172888	-1475533	29351					
191.100	2056455	-1462824	-37791					
191.150	1929284	-1440740	-102761					
191.200	1795236	-1411057	-164484					
191.250	1656995	-1373281	-226228					
191.300	1516014	-1329300	-292584					
